property_type,address,zip,price,beds,baths,location,sq_feet,latitude,longitude
Condo/Co-op,1641 W North Ave Unit 2W,60622,424888.0,2.0,2.0,West Town,1450.0,41.9104517,-87.6692877
Single Family Residential,1435 N Fairfield Ave,60622,925000.0,4.0,3.5,West Town,4500.0,41.907669,-87.695333
Condo/Co-op,816 N Wood St Unit 2N,60622,515000.0,2.0,2.0,West Town,,41.8965456,-87.6724158
Condo/Co-op,603 N Paulina St Unit 1N,60622,519000.0,3.0,2.5,West Town,1580.0,41.8925883,-87.6693659
Condo/Co-op,2650 W Cortez St #3,60622,565000.0,2.0,2.0,West Town,,41.9004431,-87.6938716
Condo/Co-op,2621 W Cortez St #3,60622,549000.0,2.0,2.0,West Town,,41.8998637,-87.6928375
Condo/Co-op,2621 W Cortez St #2,60622,489000.0,2.0,2.0,West Town,,41.8998637,-87.6928375
Multi-Family (2-4 Unit),909 N Hermitage Ave,60622,810000.0,9.0,3.0,West Town,,41.898817,-87.6707721
Condo/Co-op,2621 W Cortez St #1,60622,649000.0,3.0,2.5,West Town,,41.8998637,-87.6928375
Condo/Co-op,1259 N Wood St #204,60622,479900.0,2.0,1.5,West Town,,41.9050588,-87.6720176
Condo/Co-op,1832 W Rice St #3,60622,799000.0,3.0,2.0,West Town,2000.0,41.8971297,-87.6734852
Multi-Family (5+ Unit),2646 W Chicago Ave,60622,1250000.0,12.0,6.0,West Town,,41.8958517,-87.6935971
Condo/Co-op,1104 N Marshfield Ave #1,60622,775000.0,3.0,2.5,West Town,2500.0,41.9024658,-87.669009
Condo/Co-op,1401 N Artesian Ave #1,60622,455000.0,3.0,2.5,West Town,2400.0,41.9067816,-87.6880032
Condo/Co-op,2621 W Chicago Ave #2,60622,414900.0,3.0,2.0,West Town,,41.8954114,-87.6926363
Condo/Co-op,521 N Hermitage Ave Unit 2S,60622,549000.0,2.0,2.0,West Town,,41.8913584,-87.6702264
Condo/Co-op,2439 W Haddon Ave #2,60622,450000.0,2.0,2.0,West Town,1200.0,41.9018342,-87.6885607
Condo/Co-op,2140 W Haddon Ave Unit 3W,60622,675000.0,3.0,3.0,West Town,2300.0,41.9024039,-87.6813426
Condo/Co-op,2018 W Lemoyne St Unit 1W,60622,1150000.0,4.0,3.5,West Town,,41.90856,-87.678233
Condo/Co-op,1108 N Ashland Ave #2,60622,725000.0,3.0,3.0,West Town,,41.9018173,-87.6677585
Multi-Family (2-4 Unit),2425 W Thomas St,60622,990000.0,8.0,4.0,West Town,,41.9010098,-87.6880205
Condo/Co-op,2315 W Thomas St Unit 3R,60622,315000.0,2.0,1.0,West Town,950.0,41.9009882,-87.6851402
Single Family Residential,1622 N Wolcott Ave,60622,3975000.0,6.0,6.5,West Town,7051.0,41.9112273,-87.6752891
Condo/Co-op,2739 W Cortez St #2,60622,419900.0,2.0,2.0,West Town,,41.9000416,-87.6959177
Condo/Co-op,1601 W Ohio St #2,60622,1050000.0,3.0,2.0,West Town,,41.8924301,-87.6672647
Condo/Co-op,1601 N Paulina St Unit 2C,60622,450000.0,2.0,2.0,West Town,,41.9108569,-87.6699021
Condo/Co-op,1111 N Winchester Ave Unit 2R,60622,300000.0,2.0,1.0,West Town,,41.9017761,-87.6756712
Townhouse,1048 N Hoyne Ave #1,60622,724888.0,3.0,2.5,West Town,2550.0,41.9009508,-87.679908
Multi-Family (2-4 Unit),842 N Fairfield Ave,60622,859000.0,6.0,4.0,West Town,,41.8969674,-87.695833
Single Family Residential,1320 N Leavitt St,60622,2199000.0,4.0,4.5,West Town,5000.0,41.9055837,-87.6823946
Condo/Co-op,1304 N Hoyne Ave #1,60622,950000.0,3.0,2.5,West Town,2400.0,41.9051582,-87.6800428
Condo/Co-op,1522 N Western Ave #4,60622,499000.0,3.0,2.0,West Town,,41.9092127,-87.6875236
Single Family Residential,1433 N Campbell Ave,60622,612000.0,5.0,2.0,West Town,,41.9076644,-87.6892872
Condo/Co-op,2022 N Wood St Unit 1N,60614,580000.0,3.0,2.5,Logan Square,2000.0,41.9185855,-87.6730414
Multi-Family (5+ Unit),1731 W Potomac Ave,60622,1650000.0,7.0,6.0,West Town,,41.9046253,-87.6712756
Condo/Co-op,1617 W Grand Ave Unit 4E,60622,769900.0,3.0,2.0,West Town,2400.0,41.890738,-87.667911
Condo/Co-op,1621 W North Ave Unit 3W,60622,440000.0,2.0,2.0,West Town,1300.0,41.91038,-87.668567
Condo/Co-op,2430 W Iowa St #2,60622,375000.0,2.0,2.0,West Town,,41.897806,-87.688205
Single Family Residential,1718 N Paulina St,60622,850000.0,3.0,3.5,West Town,,41.9130544,-87.6704998
Single Family Residential,1725 N Wolcott Ave,60622,975000.0,4.0,3.5,West Town,3290.0,41.9131416,-87.6748141
Single Family Residential,1319 N Bell Ave,60622,1449900.0,5.0,5.0,West Town,3968.0,41.9055199,-87.683095
Condo/Co-op,1720 N Marshfield Ave #108,60622,349000.0,1.0,1.0,West Town,,41.9130448,-87.6692917
Condo/Co-op,2452 W Augusta Blvd #2,60622,375000.0,2.0,2.0,West Town,,41.8996221,-87.6890558
Condo/Co-op,830 N Ashland Ave Unit 2S,60622,515000.0,2.0,2.0,West Town,,41.8970119,-87.6676335
Single Family Residential,1832 W Superior St,60622,1399000.0,5.0,3.5,West Town,4000.0,41.895292,-87.673507
Multi-Family (2-4 Unit),2129 N Winchester Ave,60614,460000.0,2.0,2.0,Logan Square,,41.9205365,-87.6763205
Condo/Co-op,1431 N Artesian Ave #2,60622,399900.0,2.0,2.0,West Town,1200.0,41.9076088,-87.6880243
Condo/Co-op,2650 W Cortez St #1,60622,645000.0,3.0,2.5,West Town,,41.9004431,-87.6938716
Condo/Co-op,1542 N Rockwell St Unit G,60622,199900.0,2.0,1.0,West Town,900.0,41.9097359,-87.6923645
Condo/Co-op,1349 N Western Ave Unit 2N,60622,374000.0,2.0,2.0,West Town,1300.0,41.9063322,-87.6868301
Condo/Co-op,1243 N Wolcott Ave #6,60622,700000.0,3.0,3.0,West Town,2000.0,41.9046028,-87.6745423
Condo/Co-op,2033 W Crystal St #2,60622,449000.0,2.0,2.0,West Town,,41.9038579,-87.6786134
Single Family Residential,1508 N Paulina St,60622,1099000.0,4.0,3.5,West Town,2964.0,41.9093996,-87.6703553
Single Family Residential,1235 N Damen Ave,60622,950000.0,4.0,3.0,West Town,,41.9043139,-87.6770867
Condo/Co-op,2505 W Potomac Ave Unit 1E,60622,615000.0,4.0,3.0,West Town,2500.0,41.9046683,-87.6898919
Single Family Residential,1637 W Pierce Ave,60622,1475000.0,4.0,3.5,West Town,3572.0,41.909699491,-87.66915124
Condo/Co-op,1118 N Wolcott Ave Unit 2E,60622,379000.0,2.0,2.0,West Town,,41.9019863,-87.6750452
Condo/Co-op,1448 N Western Ave Unit 3A,60622,439900.0,2.0,2.0,West Town,1300.0,41.9081108,-87.6875016
Condo/Co-op,469 N Paulina St #401,60622,750000.0,3.0,2.0,West Town,1800.0,41.8907304,-87.6692904
Multi-Family (2-4 Unit),941 N Hoyne Ave,60622,1199000.0,6.0,4.5,West Town,,41.8988649,-87.6792917
Condo/Co-op,1454 N Milwaukee Ave Unit 2N,60622,379900.0,2.0,2.0,West Town,,41.9081971,-87.6744586
Condo/Co-op,1600 N Marshfield Ave #206,60622,470000.0,2.0,2.0,West Town,1205.0,41.910868,-87.669209
Multi-Family (2-4 Unit),1655 W Superior St,60622,499900.0,6.0,2.0,West Town,,41.8949357,-87.6694238
Condo/Co-op,1258 N Milwaukee Ave Unit 3N,60622,785000.0,3.0,2.5,West Town,,41.9044738,-87.6687873
Single Family Residential,2845 W Division St,60622,1575000.0,5.0,4.5,West Town,5600.0,41.9026936,-87.6986897
Condo/Co-op,941 N Fairfield Ave #2,60622,335000.0,2.0,2.0,West Town,1200.0,41.8986966,-87.6951707
Multi-Family (5+ Unit),1036 N Marshfield Ave,60622,1535000.0,13.0,6.0,West Town,,41.9007703,-87.6688818
Condo/Co-op,1342 N Claremont Ave Unit 2F,60622,310000.0,2.0,2.0,West Town,,41.9061635,-87.6861375
Condo/Co-op,1715 W Ohio St Unit 2S,60622,699900.0,3.0,2.0,West Town,1800.0,41.8922071,-87.6701832
Condo/Co-op,807 N Francisco Ave #4,60622,574900.0,3.0,2.0,West Town,,41.8958843,-87.6989294
Condo/Co-op,1452 N Talman Ave #1,60622,149000.0,2.0,1.0,West Town,,41.9081645,-87.6936091
Condo/Co-op,2101 W Rice St #201,60622,334900.0,1.0,1.5,West Town,1150.0,41.8965262,-87.6800717
Condo/Co-op,2637 W Crystal St #1,60622,450000.0,3.0,2.5,West Town,,41.903644,-87.6934127
Condo/Co-op,2637 W Crystal St #3,60622,355000.0,3.0,1.0,West Town,,41.903644,-87.6934127
Condo/Co-op,2637 W Crystal St #2,60622,325000.0,2.0,1.0,West Town,1500.0,41.903644,-87.6934127
Single Family Residential,2542 W Haddon Ave,60622,825000.0,4.0,3.5,West Town,,41.9022409,-87.691147
Multi-Family (2-4 Unit),1933 W Ohio St,60622,960000.0,5.0,5.0,West Town,,41.8921179,-87.6757849
Multi-Family (5+ Unit),915 N Leavitt St,60622,1295000.0,12.0,6.0,West Town,,41.8981573,-87.6816796
Condo/Co-op,1620 W Huron St #1,60622,425000.0,2.0,2.0,West Town,,41.8944716,-87.6681053
Condo/Co-op,2037 W Iowa St Unit Ch-1,60622,170000.0,1.0,1.0,West Town,875.0,41.8974533,-87.6786359
Condo/Co-op,1378 N Wolcott Ave Unit G,60622,349500.0,2.0,2.0,West Town,1368.0,41.9069666,-87.67341
Condo/Co-op,2738 W Chicago Ave #3,60622,565000.0,3.0,2.0,West Town,1800.0,41.8959318,-87.6958407
Multi-Family (2-4 Unit),2021 W Haddon Ave,60622,1100000.0,8.0,3.0,West Town,,41.9020477,-87.6780881
Condo/Co-op,1025 N Wood St Unit 1F,60622,265000.0,1.0,1.0,West Town,,41.9003852,-87.6720315
Multi-Family (2-4 Unit),2746 W Chicago Ave,60622,930000.0,6.0,4.0,West Town,,41.895955,-87.696157
Condo/Co-op,2043 W Iowa St Unit 1E,60622,589888.0,3.0,2.5,West Town,,41.897448,-87.678794
Single Family Residential,1917 N Wood St,60622,1699000.0,5.0,3.5,Logan Square,4263.0,41.9166233,-87.6723692
Condo/Co-op,1839 W Iowa St #3,60622,735000.0,2.0,2.0,West Town,,41.8975278,-87.6738753
Condo/Co-op,850 N Damen Ave Unit 2R,60622,215000.0,2.0,1.0,West Town,750.0,41.8974111,-87.6773467
Multi-Family (2-4 Unit),1332 N Western Ave,60622,525000.0,7.0,3.0,West Town,,41.9058483,-87.6874844
Multi-Family (2-4 Unit),2317 W Rice St,60622,775000.0,6.0,3.0,West Town,,41.8964947,-87.6851805
Single Family Residential,2147 W Thomas St,60622,1275000.0,5.0,3.5,West Town,4100.0,41.901039,-87.681481
Condo/Co-op,1611 N Hermitage Ave #202,60622,740000.0,3.0,2.0,West Town,1850.0,41.9108321,-87.6710953
Multi-Family (2-4 Unit),1320 N Bell Ave,60622,689000.0,7.0,3.0,West Town,,41.9056396,-87.6837253
Multi-Family (2-4 Unit),1403 N Oakley Blvd,60622,649000.0,7.0,3.0,West Town,,41.9069039,-87.6844015
Single Family Residential,2114 W Thomas St,60622,825000.0,4.0,3.5,West Town,3250.0,41.9015114,-87.680322
Condo/Co-op,1735 N Paulina St #514,60622,335000.0,2.0,2.0,West Town,1100.0,41.9132145,-87.6697019
Multi-Family (2-4 Unit),2222 W Augusta Blvd,60622,1250000.0,8.0,4.0,West Town,,41.8996271,-87.6829794
Condo/Co-op,2341 W Chicago Ave Unit 2R,60622,499900.0,2.0,2.0,West Town,,41.8955986,-87.685968
Condo/Co-op,2341 W Chicago Ave Unit 3R,60622,514900.0,2.0,2.0,West Town,,41.8955986,-87.685968
Condo/Co-op,2101 W Rice St #102,60622,399000.0,2.0,2.0,West Town,1650.0,41.8964928,-87.6799059
Multi-Family (2-4 Unit),1452 N Fairfield Ave,60622,849000.0,11.0,4.0,West Town,,41.9081424,-87.6959947
Single Family Residential,1715 N Hermitage Ave,60622,2899000.0,4.0,4.5,West Town,,41.9129079,-87.6711275
Condo/Co-op,1735 N Paulina St #415,60622,350000.0,2.0,2.0,West Town,1100.0,41.9132145,-87.6697019
Single Family Residential,1717 N Hermitage Ave,60622,2199000.0,4.0,4.5,West Town,5950.0,41.9130005,-87.6711664
Condo/Co-op,1725 W North Ave #203,60622,286000.0,1.0,1.0,West Town,1100.0,41.9103031,-87.6714436
Condo/Co-op,1611 N Hermitage Ave #404,60622,999900.0,3.0,2.0,West Town,1800.0,41.9108321,-87.6710953
Condo/Co-op,1211 N Honore St Unit B,60622,279900.0,2.0,2.0,West Town,1300.0,41.9036847,-87.6730976
Condo/Co-op,2738 W Chicago Ave #4,60622,649999.0,3.0,2.0,West Town,1800.0,41.8959318,-87.6958407
Condo/Co-op,2424 W Chicago Ave #202,60618,485500.0,2.0,2.0,West Town,1600.0,41.8959435,-87.6878905
Multi-Family (2-4 Unit),2436 W Chicago Ave,60622,839900.0,5.0,4.0,West Town,,41.8959718,-87.6883333
Multi-Family (2-4 Unit),1513 N Wood St,60622,1200000.0,5.0,5.0,West Town,,41.9092246,-87.6722097
Multi-Family (2-4 Unit),2746 W Potomac Ave,60622,1189999.0,12.0,8.0,West Town,,41.9048768,-87.6964375
Multi-Family (5+ Unit),1246 N Artesian Ave,60622,2179000.0,15.0,8.0,West Town,,41.9044354,-87.6885989
Condo/Co-op,1419 N Washtenaw Ave Unit G,60622,232100.0,2.0,1.0,West Town,,41.9071782,-87.694139
Townhouse,957 N Honore St,60622,517000.0,3.0,3.0,West Town,1800.0,41.8994122,-87.6732976
Single Family Residential,1615 W North Ave,60622,2499000.0,5.0,5.5,West Town,10600.0,41.9103814,-87.6683297
Condo/Co-op,1800 W Erie St #4,60622,399000.0,2.0,2.0,West Town,,41.8935038,-87.6723439
Multi-Family (2-4 Unit),1000 N Richmond St,60622,1199900.0,11.0,4.0,West Town,,41.8993768,-87.7007282
Multi-Family (5+ Unit),3155 W Augusta Blvd,60622,2700000.0,33.0,14.0,Humboldt Park,,41.8988926,-87.7063118
Multi-Family (5+ Unit),822 N Hermitage Ave,60622,1450000.0,14.0,7.0,West Town,6200.0,41.896713,-87.671299
Single Family Residential,504 N Paulina St,60622,1399900.0,4.0,4.0,West Town,4100.0,41.89117,-87.6698514
Single Family Residential,2014 W Walton St,60622,649000.0,4.0,2.5,West Town,2600.0,41.8988256,-87.6778185
Condo/Co-op,1236 N Campbell Ave Unit G,60622,270000.0,2.0,2.0,West Town,1293.0,41.9041432,-87.6897956
Multi-Family (2-4 Unit),1730 W Beach Ave,60622,749900.0,4.0,3.0,West Town,,41.9077228,-87.6712702
Condo/Co-op,1430 N Maplewood Ave Unit 102G,60622,163900.0,1.0,1.0,West Town,700.0,41.9076083,-87.6912138
Multi-Family (2-4 Unit),842 N Wood St,60622,1325000.0,12.0,7.0,West Town,,41.8972475,-87.6724511
Condo/Co-op,1836 W Superior St #1,60622,424900.0,2.0,1.5,West Town,,41.8952903,-87.6736013
Single Family Residential,1841 W Dickens Ave,60614,1547000.0,5.0,3.5,Logan Square,4000.0,41.919495,-87.67444
Condo/Co-op,1347 N Western Ave #3,60622,379000.0,2.0,2.0,West Town,1215.0,41.9062284,-87.6867239
Single Family Residential,1842 N Paulina St,60622,960000.0,4.0,2.5,Logan Square,1900.0,41.9154953,-87.6704998
Multi-Family (2-4 Unit),1016 N California Ave,60622,999995.0,7.0,4.0,West Town,,41.8998322,-87.6970727
Condo/Co-op,2603 W Haddon Ave Unit 1W,60622,210000.0,2.0,1.0,West Town,900.0,41.901855,-87.692136
Condo/Co-op,2429 W Augusta Blvd #3,60622,719900.0,3.0,2.5,West Town,2450.0,41.8991926,-87.6881321
Condo/Co-op,2335 W Iowa St Unit 1F,60622,425000.0,3.0,3.0,West Town,1600.0,41.8973216,-87.6858336
Condo/Co-op,2558 W Haddon Ave #1,60622,349000.0,3.0,2.0,West Town,1500.0,41.9022387,-87.6917669
Multi-Family (2-4 Unit),2616 W Thomas St,60622,549999.0,4.0,2.0,West Town,,41.9013325,-87.692645
Condo/Co-op,2026 W Pierce Ave #5,60622,500000.0,3.0,2.0,West Town,,41.909659,-87.6786612
Townhouse,1511 N Paulina St Unit 1R,60622,529000.0,3.0,2.5,West Town,,41.9094757,-87.6698374
Condo/Co-op,3120 W Walton St #3,60622,382000.0,3.0,2.0,Humboldt Park,1600.0,41.8985614,-87.7051287
Single Family Residential,2034 W Crystal St,60622,850000.0,4.0,3.0,West Town,2000.0,41.9043078,-87.6787044
Multi-Family (2-4 Unit),2626 W Potomac Ave,60622,499000.0,6.0,6.0,West Town,,41.9050233,-87.693107
Condo/Co-op,1739 W Julian St #1,60622,694000.0,3.0,2.5,West Town,1800.0,41.9081432,-87.6716575
Multi-Family (2-4 Unit),937 N Hoyne Ave,60622,995000.0,9.0,5.0,West Town,,41.8988163,-87.6792821
Condo/Co-op,1443 N Washtenaw Ave Unit 2F,60622,210000.0,2.0,1.0,West Town,800.0,41.9079052,-87.6941491
Multi-Family (2-4 Unit),2525 W Haddon Ave,60622,575000.0,5.0,3.0,West Town,,41.9018714,-87.6905272
Condo/Co-op,1056 N Leavitt St Unit Gr,60622,208900.0,2.0,1.0,West Town,800.0,41.901146,-87.682397
Condo/Co-op,1648 W Division St #303,60622,815000.0,3.0,2.5,West Town,1910.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #509,60622,1030000.0,3.0,3.0,West Town,2315.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #302,60622,990000.0,3.0,3.0,West Town,2315.0,41.9035911,-87.6693914
Townhouse,1648 W Division St Unit Th-A,60622,1316500.0,3.0,3.5,West Town,3475.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St Unit Th-H,60622,1151500.0,3.0,3.5,West Town,2895.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St Unit Th-E,60622,1106500.0,3.0,3.5,West Town,2895.0,41.9035914,-87.6693735
Condo/Co-op,1927 N Honore St Unit 2A,60622,420000.0,2.0,2.0,Logan Square,,41.9168774,-87.6735836
Condo/Co-op,2728 W Cortez St #1,60622,284900.0,3.0,2.0,West Town,1450.0,41.9004782,-87.6955384
Condo/Co-op,2548 W Augusta Blvd Unit 2F,60622,227500.0,3.0,1.0,West Town,1200.0,41.8995615,-87.6912973
Single Family Residential,1831 W Race Ave,60622,2499900.0,6.0,6.5,West Town,6000.0,41.8913999,-87.6732558
Multi-Family (2-4 Unit),1743 W Lemoyne St,60622,550000.0,5.0,2.0,West Town,,41.9088696,-87.6717622
Condo/Co-op,818 N Washtenaw Ave Unit 1S,60622,529000.0,3.0,2.5,West Town,2500.0,41.8963148,-87.6945797
Condo/Co-op,1648 W Division St #105,60622,665000.0,2.0,2.5,West Town,1620.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #702,60622,1069000.0,3.0,3.0,West Town,2315.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #503,60622,845000.0,3.0,2.5,West Town,1910.0,41.9035914,-87.6693735
Condo/Co-op,1839 W Erie St #2,60622,399900.0,2.0,2.0,West Town,1125.0,41.8929614,-87.6736509
Multi-Family (2-4 Unit),1742 W North Ave,60622,800000.0,3.0,2.0,West Town,,41.9107598,-87.6718878
Multi-Family (2-4 Unit),1627 N Honore St,60622,1155000.0,9.0,5.0,West Town,,41.911411,-87.673543
Multi-Family (2-4 Unit),1720 W Augusta Blvd,60622,999000.0,6.0,6.0,West Town,,41.8998839,-87.6707309
Multi-Family (5+ Unit),1919 W Armitage Ave,60622,1675000.0,6.0,6.0,Logan Square,,41.9175827,-87.6759692
Condo/Co-op,2657 W Cortez St #2,60622,214999.0,2.0,1.0,West Town,,41.8999664,-87.6941085
Multi-Family (5+ Unit),1931 N Honore St,60622,1695000.0,10.0,5.0,Logan Square,,41.916968,-87.67365
Condo/Co-op,1713 W North Ave Unit 1R,60622,226900.0,2.0,1.0,West Town,950.0,41.9103459,-87.670686
Condo/Co-op,2335 W Chicago Ave Unit 4F,60622,495000.0,2.0,2.0,West Town,1470.0,41.895472,-87.685836
Multi-Family (2-4 Unit),1213 N Marion Ct,60622,660000.0,5.0,2.0,West Town,,41.903744,-87.6735895
Condo/Co-op,1501 N Campbell Ave Unit 3N,60622,533882.0,2.0,2.0,West Town,1300.0,41.908613,-87.6893445
Single Family Residential,1806 N Wood St,60622,3750000.0,5.0,5.5,Logan Square,8960.0,41.9144071,-87.6728754
Condo/Co-op,1648 W Division St #502,60622,1030000.0,3.0,3.0,West Town,2315.0,41.9035914,-87.6693735
Townhouse,1648 W Division St Unit D,60622,1171500.0,4.0,3.5,West Town,2895.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #603,60622,1084000.0,4.0,3.5,West Town,2365.0,41.9035911,-87.6693914
Condo/Co-op,1648 W Division St #204,60622,601500.0,2.0,2.0,West Town,1365.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #409,60622,1005000.0,3.0,3.0,West Town,2315.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #605,60622,844000.0,3.0,3.0,West Town,1860.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #109,60622,790000.0,2.0,2.5,West Town,1890.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #305,60622,800000.0,3.0,3.0,West Town,1860.0,41.9035911,-87.6693914
Townhouse,1648 W Division St Unit F,60622,1311500.0,4.0,3.5,West Town,3430.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #101,60622,1040000.0,3.0,2.5,West Town,2430.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #608,60622,1094000.0,4.0,3.5,West Town,2365.0,41.9035914,-87.6693735
Condo/Co-op,1648 W Division St #607,60622,859000.0,3.0,2.5,West Town,1915.0,41.9035911,-87.6693914
Condo/Co-op,2839 W Cortez St #3,60622,235000.0,2.0,2.0,West Town,900.0,41.9003344,-87.6984136
Condo/Co-op,2837 W Cortez St #3,60622,260000.0,2.0,2.0,West Town,1000.0,41.9003344,-87.6984136
Multi-Family (5+ Unit),1534 N Western Ave,60622,995000.0,19.0,9.0,West Town,,41.9095475,-87.6875878
Condo/Co-op,2101 W Rice St #208,60622,399900.0,2.0,2.0,West Town,1400.0,41.8964928,-87.6799059
Condo/Co-op,1908 W Augusta Blvd #1,60622,249999.0,2.0,1.0,West Town,980.0,41.8997013,-87.6751223
Single Family Residential,1317 N Bell Ave,60622,848500.0,5.0,4.0,West Town,3300.0,41.9054432,-87.6831335
Condo/Co-op,1239 N Maplewood Ave #1,60622,500000.0,4.0,3.0,West Town,2300.0,41.9042128,-87.6903847
Multi-Family (2-4 Unit),1016 N Rockwell St,60622,439000.0,5.0,3.0,West Town,,41.8998524,-87.6920958
Condo/Co-op,830 N Ashland Ave Unit 3S,60622,547000.0,2.0,2.0,West Town,1500.0,41.8970119,-87.6676335
Multi-Family (2-4 Unit),1933 W Race Ave,60622,485000.0,6.0,3.5,West Town,,41.8913463,-87.6757889
Multi-Family (2-4 Unit),2337 W Cortez St,60622,747500.0,6.0,2.0,West Town,,41.9001138,-87.6859833
Condo/Co-op,1237 N Honore St Unit 3S,60622,899000.0,3.0,2.0,West Town,2460.0,41.9044589,-87.6730898
Multi-Family (2-4 Unit),824 N California Ave,60622,850000.0,8.0,4.0,West Town,,41.8964664,-87.69702
Multi-Family (2-4 Unit),1418 S Spaulding Ave,60624,199900.0,6.0,4.0,North Lawndale,,41.861837,-87.708324
Multi-Family (2-4 Unit),1303 S Karlov Ave,60623,69000.0,4.0,2.0,North Lawndale,,41.8641161,-87.7273142
Multi-Family (2-4 Unit),3617 W Cermak Rd,60623,365000.0,5.0,3.0,South Lawndale,,41.8513422,-87.7157528
Single Family Residential,1315 S Kildare Ave,60623,225000.0,3.0,2.0,North Lawndale,1557.0,41.8637755,-87.7321714
Multi-Family (2-4 Unit),2621 S Sawyer Ave,60623,305000.0,7.0,3.0,South Lawndale,,41.8438234,-87.7059654
Multi-Family (5+ Unit),1966 S Trumbull Ave,60608,675000.0,28.0,10.0,North Lawndale,,41.85371,-87.711538
Multi-Family (2-4 Unit),1516 S Komensky Ave,60623,359000.0,9.0,6.0,North Lawndale,,41.860134,-87.7264774
Single Family Residential,1314 S Homan Ave,60623,125000.0,3.0,1.5,North Lawndale,1422.0,41.8640101,-87.7106998
Single Family Residential,2529 S Troy St,60623,169000.0,3.0,2.0,South Lawndale,724.0,41.8454644,-87.7034627
Multi-Family (2-4 Unit),2122 S Harding Ave,60623,480000.0,6.0,3.0,North Lawndale,,41.8526614,-87.7237167
Single Family Residential,2237 S Sawyer Ave,60623,159900.0,5.0,2.0,South Lawndale,966.0,41.8506169,-87.7061964
Multi-Family (2-4 Unit),1436 S Kenneth Ave,60623,239000.0,6.0,3.0,North Lawndale,,41.8612089,-87.7362587
Multi-Family (2-4 Unit),1506 S Christiana Ave,60623,275000.0,9.0,3.0,North Lawndale,,41.8606063,-87.709505
Multi-Family (5+ Unit),1554 S Kildare Ave,60623,600000.0,23.0,12.0,North Lawndale,,41.8589259,-87.732635
Multi-Family (5+ Unit),1542 S Ridgeway Ave,60623,375000.0,42.0,21.0,North Lawndale,,41.8594465,-87.7191665
Multi-Family (2-4 Unit),4034 W 21St St,60623,285000.0,4.0,2.0,North Lawndale,,41.8536637,-87.7262
Multi-Family (2-4 Unit),1921 S Springfield Ave,60623,499000.0,11.0,3.0,North Lawndale,,41.8543837,-87.7220525
Condo/Co-op,3847 W Cermak Rd #2,60623,105000.0,3.0,2.0,South Lawndale,1700.0,41.8513116,-87.7215944
Multi-Family (2-4 Unit),2849 W 25Th St,60623,230000.0,5.0,2.5,South Lawndale,,41.8462476,-87.6971882
Single Family Residential,2330 S Drake Ave,60623,179900.0,3.0,2.0,South Lawndale,1300.0,41.8489189,-87.7139616
Multi-Family (2-4 Unit),,60623,174900.0,8.0,3.0,South Lawndale,,41.8489234,-87.7044353
Single Family Residential,1636 S Hamlin Ave,60623,180000.0,3.0,1.5,North Lawndale,1181.0,41.8578286,-87.7202151
Multi-Family (2-4 Unit),4242 W Cullerton St,60623,134900.0,5.0,3.0,North Lawndale,,41.8545301,-87.7314405
Multi-Family (5+ Unit),1215 S Homan Ave,60623,599000.0,18.0,,North Lawndale,,41.8657898,-87.7101599
Single Family Residential,1834 S Millard Ave,60623,589000.0,3.0,4.5,North Lawndale,2200.0,41.8561389,-87.7166651
Single Family Residential,4300 W Cullerton St,60623,299900.0,4.0,2.0,North Lawndale,1600.0,41.854489,-87.7323061
Multi-Family (2-4 Unit),1510 S Komensky Ave,60623,215000.0,4.0,2.0,North Lawndale,,41.86027,-87.726558
Multi-Family (2-4 Unit),2344 S Sacramento Ave,60623,310000.0,7.0,3.0,South Lawndale,,41.8487418,-87.7006091
Single Family Residential,1615 S Lawndale Ave S,60623,149900.0,3.0,1.5,North Lawndale,1181.0,41.8583711,-87.717252
Multi-Family (2-4 Unit),2701 S Tripp Ave,60623,249900.0,7.0,3.5,South Lawndale,,41.8422092,-87.7302478
Single Family Residential,1342 S Kolin Ave,60623,286000.0,4.0,2.0,North Lawndale,1704.0,41.8629556,-87.7338641
Multi-Family (2-4 Unit),2652 S Komensky Ave,60623,225000.0,4.0,2.0,South Lawndale,,41.842669,-87.7260634
Multi-Family (2-4 Unit),3008 S Saint Louis Ave,60623,222000.0,6.0,3.0,South Lawndale,,41.8385986,-87.7124702
Multi-Family (2-4 Unit),1242 S Sawyer Ave,60623,279900.0,8.0,2.0,North Lawndale,,41.8651028,-87.7071626
Multi-Family (2-4 Unit),1327 S Avers Ave,60623,175000.0,5.0,3.0,North Lawndale,,41.8635671,-87.7211194
