SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),5439 N Lincoln Ave,Chicago,IL,60625,979000,4.0,5.5,Lincoln Square,,2178.0,2008.0,35,,,Active,,,http://www.redfin.com/IL/Chicago/5439-N-Lincoln-Ave-60625/home/13492724,MRED,10982153,N,Y,41.9806376,-87.6926
MLS Listing,,Multi-Family (2-4 Unit),5418 N Artesian Ave,Chicago,IL,60625,675000,9.0,4.0,Lincoln Square,,3125.0,1923.0,35,,,Active,,,http://www.redfin.com/IL/Chicago/5418-N-Artesian-Ave-60625/unit-1/home/13492231,MRED,10981615,N,Y,41.9801371,-87.6908807
MLS Listing,,Condo/Co-op,,Chicago,IL,60625,429900,3.0,2.0,Lincoln Square,,,2006.0,36,,361.0,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60625/home/17369670,MRED,10980721,N,Y,41.9779202,-87.6928952
MLS Listing,,Condo/Co-op,4931 N AVERS Ave #5,Chicago,IL,60625,172900,2.0,1.0,Albany Park,1000.0,,1921.0,38,173.0,194.0,Active,,,http://www.redfin.com/IL/Chicago/4931-N-Avers-Ave-60625/unit-5/home/12653397,MRED,10978837,N,Y,41.9710009,-87.7241111
MLS Listing,,Condo/Co-op,4859 N Harding Ave #3,Chicago,IL,60625,142000,2.0,1.0,Albany Park,1000.0,,,40,142.0,263.0,Active,,,http://www.redfin.com/IL/Chicago/4859-N-Harding-Ave-60625/unit-3/home/12702023,MRED,10977834,N,Y,41.9697941,-87.7265286
MLS Listing,,Condo/Co-op,4805 N Claremont Ave #303,Chicago,IL,60625,649000,3.0,2.0,Lincoln Square,1800.0,,2017.0,42,361.0,203.0,Active,March-7-2021 10:30 AM,March-7-2021 12:00 PM,http://www.redfin.com/IL/Chicago/4805-N-Claremont-Ave-60625/unit-303/home/144627607,MRED,10975914,N,Y,41.9688339,-87.6874264
MLS Listing,,Multi-Family (2-4 Unit),2238 W Carmen Ave,Chicago,IL,60625,749900,6.0,4.0,Lincoln Square,,3920.0,1890.0,43,,,Active,,,http://www.redfin.com/IL/Chicago/2238-W-Carmen-Ave-60625/home/13403838,MRED,10975767,N,Y,41.9742365,-87.6857907
MLS Listing,,Condo/Co-op,2915 W Leland Ave Unit 3E,Chicago,IL,60625,245000,2.0,1.0,Albany Park,1000.0,,1920.0,43,245.0,258.0,Active,,,http://www.redfin.com/IL/Chicago/2915-W-Leland-Ave-60625/unit-3E/home/39926300,MRED,10975362,N,Y,41.9664625,-87.7016705
MLS Listing,,Single Family Residential,4556 N Damen Ave,Chicago,IL,60625,659900,4.0,1.5,Lincoln Square,2000.0,4159.0,1895.0,44,330.0,,Active,,,http://www.redfin.com/IL/Chicago/4556-N-Damen-Ave-60625/home/13392446,MRED,10974788,N,Y,41.9649334,-87.6794468
MLS Listing,,Single Family Residential,3329 W Eastwood Ave,Chicago,IL,60625,879000,4.0,4.0,Albany Park,3200.0,3660.0,2020.0,44,275.0,,Active,,,http://www.redfin.com/IL/Chicago/3329-W-Eastwood-Ave-60625/home/13485378,MRED,10974089,N,Y,41.9653549,-87.7120084
MLS Listing,,Condo/Co-op,2401 W Balmoral Ave Unit 2E,Chicago,IL,60625,104900,1.0,1.0,Lincoln Square,750.0,,,45,140.0,264.0,Active,,,http://www.redfin.com/IL/Chicago/2401-W-Balmoral-Ave-60625/unit-2E/home/26804660,MRED,10973946,N,Y,41.979372,-87.689705
MLS Listing,,Townhouse,4859 N Pulaski Rd,Chicago,IL,60630,259999,2.0,2.0,Albany Park,1600.0,757.0,2003.0,45,162.0,178.0,Active,,,http://www.redfin.com/IL/Chicago/4859-N-Pulaski-Rd-60630/home/12683633,MRED,10973531,N,Y,41.9698924,-87.727889
MLS Listing,,Condo/Co-op,5347 N Virginia Ave Unit 1B,Chicago,IL,60625,195000,2.0,1.0,Lincoln Square,950.0,,1951.0,47,205.0,175.0,Active,,,http://www.redfin.com/IL/Chicago/5347-N-Virginia-Ave-60625/unit-1B/home/174211985,MRED,10972793,N,Y,41.979036,-87.703449
MLS Listing,,Vacant Land,4651 N Kedzie Ave,Chicago,IL,60625,1200000,,,Albany Park,,9240.0,,48,,,Active,,,http://www.redfin.com/IL/Chicago/4651-N-Kedzie-Ave-60625/home/160754869,MRED,10972401,N,Y,41.9661767,-87.7080728
MLS Listing,,Condo/Co-op,2246 W Lawrence Ave #402,Chicago,IL,60625,775000,3.0,2.0,Lincoln Square,1929.0,,2020.0,48,402.0,377.0,Active,,,http://www.redfin.com/IL/Chicago/2246-W-Lawrence-Ave-60625/unit-402/home/174200522,MRED,10971921,N,Y,41.96886,-87.6859054
MLS Listing,,Condo/Co-op,2246 W Lawrence Ave #302,Chicago,IL,60625,680000,3.0,2.0,Lincoln Square,1932.0,,2020.0,48,352.0,335.0,Active,,,http://www.redfin.com/IL/Chicago/2246-W-Lawrence-Ave-60625/unit-302/home/174200521,MRED,10971918,N,Y,41.96886,-87.6859054
MLS Listing,,Condo/Co-op,4960 N Western Ave Unit 1N,Chicago,IL,60625,399900,2.0,2.0,Lincoln Square,1500.0,,2007.0,49,267.0,341.0,Active,,,http://www.redfin.com/IL/Chicago/4960-N-Western-Ave-60625/unit-1N/home/21795527,MRED,10971411,N,Y,41.9722726,-87.6893445
MLS Listing,,Condo/Co-op,2431 W FOSTER Ave Unit 1N,Chicago,IL,60625,509500,3.0,3.0,Lincoln Square,,,2007.0,49,,190.0,Active,March-6-2021 12:00 PM,March-6-2021 02:00 PM,http://www.redfin.com/IL/Chicago/2431-W-Foster-Ave-60625/unit-1N/home/105543758,MRED,10971245,N,Y,41.9756995,-87.6904208
MLS Listing,,Condo/Co-op,2436 W Berwyn Ave Unit 2E,Chicago,IL,60625,139900,2.0,1.0,Lincoln Square,,,1955.0,49,,,Active,,,http://www.redfin.com/IL/Chicago/2436-W-Berwyn-Ave-60625/unit-2E/home/13491361,MRED,10971146,N,Y,41.9784798,-87.6908465
MLS Listing,,Condo/Co-op,5034 N Leavitt St Unit 2N,Chicago,IL,60625,219000,2.0,1.0,Lincoln Square,,,1921.0,49,,342.0,Active,,,http://www.redfin.com/IL/Chicago/5034-N-Leavitt-St-60625/unit-2N/home/144957236,MRED,10971091,N,Y,41.973338,-87.684428
MLS Listing,,Condo/Co-op,4950 N Western Ave Unit 5F,Chicago,IL,60625,500000,3.0,2.0,Lincoln Square,1512.0,,2007.0,50,331.0,439.0,Active,,,http://www.redfin.com/IL/Chicago/4950-N-Western-Ave-60625/unit-5F/home/26804934,MRED,10970048,N,Y,41.9718502,-87.6894587
MLS Listing,,Condo/Co-op,2635 W LAWRENCE Ave Unit 1D,Chicago,IL,60625,420000,2.0,2.0,Lincoln Square,1700.0,,2006.0,51,247.0,317.0,Active,,,http://www.redfin.com/IL/Chicago/2635-W-Lawrence-Ave-60625/unit-1D/home/40193237,MRED,10968920,N,Y,41.968305,-87.695255
MLS Listing,,Single Family Residential,4528 N Claremont Ave,Chicago,IL,60625,2200000,6.0,6.0,Lincoln Square,5700.0,3101.0,2020.0,51,386.0,,Active,March-6-2021 12:00 PM,March-6-2021 03:00 PM,http://www.redfin.com/IL/Chicago/4528-N-Claremont-Ave-60625/home/13392346,MRED,10968726,N,Y,41.9640563,-87.6877908
MLS Listing,,Vacant Land,2619 W LAWRENCE Ave,Chicago,IL,60618,450000,,,Lincoln Square,,3049.0,,53,,,Active,,,http://www.redfin.com/IL/Chicago/2619-W-Lawrence-Ave-60625/home/26829281,MRED,10967463,N,Y,41.9683376,-87.6946471
MLS Listing,,Single Family Residential,2132 W Wilson Ave,Chicago,IL,60625,2950000,7.0,6.5,Lincoln Square,6500.0,,2020.0,55,454.0,,Active,,,http://www.redfin.com/IL/Chicago/2132-W-Wilson-Ave-60625/home/13392771,MRED,10966210,N,Y,41.9652588,-87.6820228
MLS Listing,,Condo/Co-op,4642 N Albany Ave Unit 3E,Chicago,IL,60625,159900,2.0,1.0,Albany Park,,,1921.0,56,,238.0,Active,,,http://www.redfin.com/IL/Chicago/4642-N-Albany-Ave-60625/unit-3E/home/18932789,MRED,10965672,N,Y,41.965888,-87.706231
MLS Listing,,Vacant Land,3134 W Foster Ave,Chicago,IL,60625,375000,,,North Park,,4356.0,,57,,,Active,,,http://www.redfin.com/IL/Chicago/3134-W-Foster-Ave-60625/home/13493279,MRED,10964418,N,Y,41.9759503,-87.7076206
MLS Listing,,Condo/Co-op,5058 N Kimball Ave #2,Chicago,IL,60625,325000,3.0,2.0,North Park,1430.0,,2007.0,58,227.0,125.0,Active,,,http://www.redfin.com/IL/Chicago/5058-N-Kimball-Ave-60625/unit-2/home/45511922,MRED,10964055,N,Y,41.9737472,-87.7138377
MLS Listing,,Multi-Family (2-4 Unit),5413 N Artesian Ave,Chicago,IL,60625,629900,6.0,4.0,Lincoln Square,,3750.0,1928.0,58,,,Active,,,http://www.redfin.com/IL/Chicago/5413-N-Artesian-Ave-60625/home/13491418,MRED,10963243,N,Y,41.979899,-87.6902577
MLS Listing,,Condo/Co-op,4527 N Central Park Ave #1,Chicago,IL,60625,389900,4.0,3.0,Albany Park,3000.0,,1917.0,59,130.0,200.0,Active,,,http://www.redfin.com/IL/Chicago/4527-N-Central-Park-Ave-60625/unit-1/home/12701803,MRED,10944335,N,Y,41.9637176,-87.7177694
MLS Listing,,Condo/Co-op,3642 W Leland Ave #402,Chicago,IL,60625,185000,2.0,1.0,Albany Park,1000.0,,1919.0,64,185.0,280.0,Active,,,http://www.redfin.com/IL/Chicago/3642-W-Leland-Ave-60625/unit-402/home/26792861,MRED,10960584,N,Y,41.9666869,-87.7197675
MLS Listing,,Multi-Family (2-4 Unit),4919 N Saint Louis Ave,Chicago,IL,60625,775000,7.0,4.0,Albany Park,,3484.0,1923.0,70,,,Active,,,http://www.redfin.com/IL/Chicago/4919-N-St-Louis-Ave-60625/home/13493622,MRED,10958556,N,Y,41.9708418,-87.7155891
MLS Listing,,Parking,4956 N Kimball Ave Spc 5,Chicago,IL,60625,10000,,,Albany Park,,144.0,,78,,9.0,Active,,,http://www.redfin.com/IL/Chicago/4956-N-Kimball-Ave-60625/unit-5/home/145069265,MRED,10954666,N,Y,41.971845,-87.713941
MLS Listing,,Condo/Co-op,3101 W LAWRENCE Ave #2,Chicago,IL,60625,139900,2.0,1.0,Albany Park,,,1921.0,84,,238.0,Active,,,http://www.redfin.com/IL/Chicago/3101-W-Lawrence-Ave-60625/unit-2/home/12627944,MRED,10950791,N,Y,41.9682182,-87.7062765
MLS Listing,,Single Family Residential,5029 N Central Park Ave,Chicago,IL,60625,649000,4.0,2.0,Albany Park,3100.0,6438.0,2003.0,85,209.0,,Active,,,http://www.redfin.com/IL/Chicago/5029-N-Central-Park-Ave-60625/home/13493461,MRED,10950086,N,Y,41.9729079,-87.7181275
MLS Listing,,Multi-Family (2-4 Unit),3322 W Catalpa Ave,Chicago,IL,60625,550000,6.0,4.5,North Park,,3920.0,1956.0,86,,,Active,,,http://www.redfin.com/IL/Chicago/3322-W-Catalpa-Ave-60625/home/13494450,MRED,10949499,N,Y,41.9813811,-87.7121623
MLS Listing,,Multi-Family (2-4 Unit),4828 N Damen Ave,Chicago,IL,60625,879000,8.0,3.0,Lincoln Square,,,1905.0,91,,,Active,,,http://www.redfin.com/IL/Chicago/4828-N-Damen-Ave-60625/unit-3/home/13404279,MRED,10946550,N,Y,41.9696719,-87.6795755
MLS Listing,,Vacant Land,3306 W LAWRENCE Ave,Chicago,IL,60625,1800000,,,Albany Park,,12500.0,,91,,,Active,,,http://www.redfin.com/IL/Chicago/3306-W-Lawrence-Ave-60625/home/167958740,MRED,10946045,N,Y,41.9686059,-87.7114101
MLS Listing,,Condo/Co-op,2405 W Balmoral Ave Unit 2B,Chicago,IL,60625,104500,1.0,1.0,Lincoln Square,,,,92,,290.0,Active,,,http://www.redfin.com/IL/Chicago/2405-W-Balmoral-Ave-60625/unit-2B/home/26804665,MRED,10945537,N,Y,41.9793559,-87.6901226
MLS Listing,,Multi-Family (2-4 Unit),2715 W Winnemac Ave,Chicago,IL,60625,679000,7.0,3.0,Lincoln Square,,3920.0,1957.0,105,,,Active,,,http://www.redfin.com/IL/Chicago/2715-W-Winnemac-Ave-60625/home/13490584,MRED,10937345,N,Y,41.9728759,-87.6970727
MLS Listing,,Condo/Co-op,4857 N Harding Ave #2,Chicago,IL,60625,110000,1.0,1.0,Albany Park,,,1923.0,106,,198.0,Active,,,http://www.redfin.com/IL/Chicago/4857-N-Harding-Ave-60625/unit-2/home/12573913,MRED,10936534,N,Y,41.9697941,-87.7265286
MLS Listing,,Multi-Family (2-4 Unit),3722 W Leland Ave,Chicago,IL,60625,425000,5.0,3.0,Albany Park,,3484.0,1923.0,107,,,Active,,,http://www.redfin.com/IL/Chicago/3722-W-Leland-Ave-60625/home/13486146,MRED,10934033,N,Y,41.9667684,-87.7218024
MLS Listing,,Multi-Family (2-4 Unit),4831 N Drake Ave,Chicago,IL,60625,475000,7.0,3.0,Albany Park,,,1916.0,109,,,Active,,,http://www.redfin.com/IL/Chicago/4831-N-Drake-Ave-60625/unit-2/home/13492790,MRED,10933967,N,Y,41.9693044,-87.7166941
MLS Listing,,Multi-Family (2-4 Unit),4527 N TROY St,Chicago,IL,60625,715000,9.0,4.0,Albany Park,,3750.0,1928.0,112,,,Active,,,http://www.redfin.com/IL/Chicago/4527-N-Troy-St-60625/home/13488242,MRED,10932304,N,Y,41.9638588,-87.7068507
MLS Listing,,Condo/Co-op,2639 W Lawrence Ave Unit 3C,Chicago,IL,60625,420000,2.0,2.0,Lincoln Square,1700.0,,2006.0,115,247.0,363.0,Active,,,http://www.redfin.com/IL/Chicago/2639-W-Lawrence-Ave-60625/unit-3C/home/173421842,MRED,10928928,N,Y,41.968303,-87.695352
MLS Listing,,Multi-Family (2-4 Unit),4937 N Albany Ave,Chicago,IL,60625,465000,4.0,2.0,Albany Park,,,1923.0,116,,,Active,,,http://www.redfin.com/IL/Chicago/4937-N-Albany-Ave-60625/unit-2FL/home/13490717,MRED,10928437,N,Y,41.9714181,-87.7057524
MLS Listing,,Multi-Family (2-4 Unit),4410 N Western Ave,Chicago,IL,60625,919000,6.0,3.0,Lincoln Square,,2700.0,1912.0,122,,,Active,,,http://www.redfin.com/IL/Chicago/4410-N-Western-Ave-60625/home/13489640,MRED,10923283,N,Y,41.9617103,-87.6889912
MLS Listing,,Multi-Family (2-4 Unit),2742 W Farragut Ave,Chicago,IL,60625,865000,9.0,6.0,Lincoln Square,,3484.0,1922.0,126,,,Active,,,http://www.redfin.com/IL/Chicago/2742-W-Farragut-Ave-60625/home/13491102,MRED,10920198,N,Y,41.9769421,-87.698282
MLS Listing,,Single Family Residential,3729 W Giddings St,Chicago,IL,60625,399999,3.0,1.0,Albany Park,1664.0,3746.0,1914.0,130,240.0,,Active,,,http://www.redfin.com/IL/Chicago/3729-W-Giddings-St-60625/home/13486378,MRED,10916544,N,Y,41.9671631,-87.7218392
MLS Listing,,Multi-Family (2-4 Unit),4930 N Whipple St,Chicago,IL,60625,819000,6.0,3.0,Albany Park,,,1922.0,133,,,Active,,,http://www.redfin.com/IL/Chicago/4930-N-Whipple-St-60625/home/13490211,MRED,10914856,N,Y,41.9712576,-87.7051956
MLS Listing,,Condo/Co-op,2174 W Leland Ave Unit 2M,Chicago,IL,60625,174000,1.0,1.0,Lincoln Square,500.0,,1930.0,143,348.0,220.0,Active,,,http://www.redfin.com/IL/Chicago/2174-W-Leland-Ave-60625/unit-2M/home/13392716,MRED,10902848,N,Y,41.967139,-87.683671
MLS Listing,,Single Family Residential,4736 N Springfield Ave,Chicago,IL,60625,359900,4.0,2.0,Albany Park,1080.0,3136.0,1979.0,146,333.0,,Active,,,http://www.redfin.com/IL/Chicago/4736-N-Springfield-Ave-60625/home/13485601,MRED,10897441,N,Y,41.9675647,-87.7258618
MLS Listing,,Townhouse,5025 N Bernard St #1,Chicago,IL,60625,219900,2.0,2.0,North Park,900.0,,1922.0,149,244.0,230.0,Active,,,http://www.redfin.com/IL/Chicago/5025-N-Bernard-St-60625/unit-1/home/22826101,MRED,10894039,N,Y,41.9727707,-87.7143529
MLS Listing,,Multi-Family (2-4 Unit),5443 N Artesian Ave,Chicago,IL,60625,649000,5.0,4.0,Lincoln Square,,3920.0,1958.0,150,,,Active,,,http://www.redfin.com/IL/Chicago/5443-N-Artesian-Ave-60625/home/13492176,MRED,10892420,N,Y,41.9807124,-87.6902962
MLS Listing,,Condo/Co-op,2405 W Balmoral Ave Unit 3E,Chicago,IL,60625,139000,1.0,1.0,Lincoln Square,,,1960.0,152,,289.0,Active,,,http://www.redfin.com/IL/Chicago/2405-W-Balmoral-Ave-60625/unit-3E/home/26804675,MRED,10891331,N,Y,41.9793559,-87.6901226
MLS Listing,,Multi-Family (2-4 Unit),4518 N Central Park Ave,Chicago,IL,60625,660000,9.0,3.0,Albany Park,,3484.0,1916.0,154,,,Active,,,http://www.redfin.com/IL/Chicago/4518-N-Central-Park-Ave-60625/home/13485733,MRED,10889229,N,Y,41.9635067,-87.7183584
MLS Listing,,Multi-Family (2-4 Unit),4735 N Washtenaw Ave,Chicago,IL,60625,1100000,11.0,4.0,Lincoln Square,,3484.0,1920.0,155,,,Active,,,http://www.redfin.com/IL/Chicago/4735-N-Washtenaw-Ave-60625/home/13488531,MRED,10886551,N,Y,41.9677817,-87.6958792
MLS Listing,,Condo/Co-op,3201 W Leland Ave #207,Chicago,IL,60625,184000,2.0,1.0,Albany Park,828.0,,2010.0,175,222.0,187.0,Active,,,http://www.redfin.com/IL/Chicago/3201-W-Leland-Ave-60625/unit-207/home/45511615,MRED,10853803,N,Y,41.9663504,-87.7087764
MLS Listing,,Condo/Co-op,5150 N AVERS Ave Unit 2E,Chicago,IL,60625,179900,2.0,1.0,Albany Park,1000.0,,1920.0,175,180.0,274.0,Active,,,http://www.redfin.com/IL/Chicago/5150-N-Avers-Ave-60625/unit-2E/home/18932955,MRED,10853097,N,Y,41.975224,-87.724875
MLS Listing,,Condo/Co-op,4910 N Kedzie Ave N Unit 1W,Chicago,IL,60625,229900,3.0,2.0,Albany Park,1168.0,,1997.0,176,197.0,355.0,Active,,,http://www.redfin.com/IL/Chicago/4910-N-Kedzie-Ave-60625/unit-1W/home/12745117,MRED,10852201,N,Y,41.9706781,-87.7088695
MLS Listing,,Single Family Residential,2251 W Berwyn Ave W,Chicago,IL,60625,1150000,5.0,3.5,Lincoln Square,3448.0,3136.0,2021.0,179,334.0,,Active,,,http://www.redfin.com/IL/Chicago/2251-W-Berwyn-Ave-60625/home/13405387,MRED,10848833,N,Y,41.9775567,-87.6863491
MLS Listing,,Multi-Family (2-4 Unit),4918 N Spaulding Ave,Chicago,IL,60625,375000,5.0,2.0,Albany Park,,3484.0,1909.0,179,,,Active,,,http://www.redfin.com/IL/Chicago/4918-N-Spaulding-Ave-60625/unit-2/home/13493299,MRED,10848663,N,Y,41.9708728,-87.7113026
MLS Listing,,Condo/Co-op,3126 W Carmen Ave #2,Chicago,IL,60625,224800,2.0,2.0,Albany Park,1100.0,,2001.0,215,204.0,200.0,Active,,,http://www.redfin.com/IL/Chicago/3126-W-Carmen-Ave-60625/unit-2/home/12685491,MRED,10802806,N,Y,41.9742603,-87.7072112
MLS Listing,,Condo/Co-op,4700 N Campbell Ave #1,Chicago,IL,60625,249500,2.0,1.0,Lincoln Square,,,1917.0,217,,391.0,Active,March-6-2021 11:00 AM,March-6-2021 01:00 PM,http://www.redfin.com/IL/Chicago/4700-N-Campbell-Ave-60625/unit-1/home/12701948,MRED,10800607,N,Y,41.9669069,-87.6916464
MLS Listing,,Townhouse,2104 W Balmoral Ave,Chicago,IL,60625,425000,2.0,2.5,Lincoln Square,,,1989.0,266,,322.0,Active,,,http://www.redfin.com/IL/Chicago/2104-W-Balmoral-Ave-60625/home/13404980,MRED,10734272,N,Y,41.9797965,-87.6823307
MLS Listing,,Condo/Co-op,,Chicago,IL,60625,159000,2.0,2.0,Albany Park,1200.0,,1926.0,290,133.0,248.0,Active,,,http://www.redfin.com/IL/Chicago/Undisclosed-address-60625/home/18919765,MRED,10718750,N,Y,41.975195,-87.7247252
MLS Listing,,Multi-Family (2-4 Unit),4649 N Springfield Ave,Chicago,IL,60641,409900,4.0,3.0,Albany Park,,3125.0,1908.0,302,,,Active,,,http://www.redfin.com/IL/Chicago/4649-N-Springfield-Ave-60625/home/13486369,MRED,10707825,N,Y,41.9660429,-87.7252462
MLS Listing,,Condo/Co-op,4427 N LAWNDALE Ave Unit 1A,Chicago,IL,60625,107100,1.0,1.0,Albany Park,,,1932.0,370,,151.0,Active,,,http://www.redfin.com/IL/Chicago/4427-N-Lawndale-Ave-60625/unit-1A/home/12719699,MRED,10651128,N,Y,41.9616562,-87.7201276
MLS Listing,,Multi-Family (5+ Unit),4937-39 N St Louis Ave,Chicago,IL,60625,1250000,15.0,6.0,Albany Park,8496.0,7500.0,1919.0,374,147.0,,Active,,,http://www.redfin.com/IL/Chicago/4937-N-St-Louis-Ave-60625/home/13493446,MRED,10645705,N,Y,41.9713563,-87.7155465
MLS Listing,,Single Family Residential,4706 N Avers Ave,Chicago,IL,60625,225000,5.0,,Albany Park,3125.0,3998.0,1908.0,392,72.0,,Active,,,http://www.redfin.com/IL/Chicago/4706-N-Avers-Ave-60625/home/13486010,MRED,10630557,N,Y,41.9667268,-87.7245921
MLS Listing,,Vacant Land,4507 N Kedzie Ave,Chicago,IL,60625,3900000,,,Albany Park,,34375.0,,455,,,Active,,,http://www.redfin.com/IL/Chicago/4507-N-Kedzie-Ave-60625/home/170017474,MRED,10587233,N,Y,41.9633998,-87.7081017
MLS Listing,,Single Family Residential,4610 N Damen Ave,Chicago,IL,60625,885000,4.0,1.0,Lincoln Square,2041.0,5000.0,1892.0,552,434.0,,Active,,,http://www.redfin.com/IL/Chicago/4610-N-Damen-Ave-60625/home/13392014,MRED,10502222,N,Y,41.9655145,-87.6794095
MLS Listing,,Condo/Co-op,7030 N Paulina St #1,Chicago,IL,60626,200000,2.0,1.0,Rogers Park,1000.0,,1920.0,1,200.0,284.0,Active,,,http://www.redfin.com/IL/Chicago/7030-N-Paulina-St-60626/unit-1/home/12626774,MRED,11008786,N,Y,42.0098619,-87.6725941
MLS Listing,,Single Family Residential,6737 N Hermitage Ave,Chicago,IL,60626,489900,4.0,2.5,Rogers Park,2286.0,5432.0,1924.0,13,214.0,,Active,,,http://www.redfin.com/IL/Chicago/6737-N-Hermitage-Ave-60626/home/13570273,MRED,10993844,N,Y,42.0045994,-87.6737077
MLS Listing,,Condo/Co-op,1366 W Greenleaf Ave Unit GN,Chicago,IL,60626,155000,2.0,1.0,Rogers Park,650.0,,1920.0,13,238.0,189.0,Active,,,http://www.redfin.com/IL/Chicago/1366-W-Greenleaf-Ave-60626/unit-GN/home/26802894,MRED,10998847,N,Y,42.0106984,-87.6650243
MLS Listing,,Condo/Co-op,6416 N Paulina St #303,Chicago,IL,60626,169500,2.0,1.0,Rogers Park,,,,21,,189.0,Active,,,http://www.redfin.com/IL/Chicago/6416-N-Paulina-St-60626/unit-303/home/18915658,MRED,10993132,N,Y,41.9985842,-87.6726528
MLS Listing,,Condo/Co-op,1517 W Fargo Ave Unit G,Chicago,IL,60626,135000,2.0,1.0,Rogers Park,,,1908.0,125,,331.0,Active,,,http://www.redfin.com/IL/Chicago/1517-W-Fargo-Ave-60626/unit-G/home/144983170,MRED,10921020,N,Y,42.016798,-87.668903
MLS Listing,,Condo/Co-op,1651 W Pratt Blvd Unit 1A,Chicago,IL,60626,187000,2.0,1.0,Rogers Park,,,,1,,267.0,Active,,,http://www.redfin.com/IL/Chicago/1651-W-Pratt-Blvd-60626/unit-1A/home/40281474,MRED,11010167,N,Y,42.005072,-87.672012
MLS Listing,,Condo/Co-op,1339 W Lunt Ave Unit 2M,Chicago,IL,60626,181500,2.0,2.0,Rogers Park,1478.0,,1910.0,3,123.0,533.0,Active,,,http://www.redfin.com/IL/Chicago/1339-W-Lunt-Ave-60626/unit-2M/home/13569348,MRED,11007041,N,Y,42.0089311,-87.665162
MLS Listing,,Condo/Co-op,1947 W Albion Ave Unit 2E,Chicago,IL,60626,159900,2.0,1.0,West Ridge,825.0,,,4,194.0,389.0,Active,,,http://www.redfin.com/IL/Chicago/1947-W-Albion-Ave-60626/unit-2E/home/173654981,MRED,11006151,N,Y,42.001466,-87.679368
MLS Listing,,Condo/Co-op,7025 N Wolcott Ave #1,Chicago,IL,60626,117500,1.0,1.0,Rogers Park,700.0,,1924.0,4,168.0,242.0,Active,,,http://www.redfin.com/IL/Chicago/7025-N-Wolcott-Ave-60626/unit-1/home/12641209,MRED,11005855,N,Y,42.0097892,-87.6778025
MLS Listing,,Condo/Co-op,1517 W Jonquil Ter Unit D1,Chicago,IL,60626,199000,2.0,1.0,Rogers Park,900.0,,1914.0,6,221.0,235.0,Active,March-6-2021 12:00 PM,March-6-2021 02:00 PM,http://www.redfin.com/IL/Chicago/1517-W-Jonquil-Ter-60626/unit-D1/home/12746498,MRED,11005270,N,Y,42.0209204,-87.6691043
MLS Listing,,Condo/Co-op,7631 N Eastlake Ter Unit 2B,Chicago,IL,60626,224500,2.0,1.0,Rogers Park,,,,6,,510.0,Active,,,http://www.redfin.com/IL/Chicago/7631-N-Eastlake-Ter-60626/unit-2B/home/13576354,MRED,11005256,N,Y,42.0202044,-87.6642394
MLS Listing,,Condo/Co-op,1711 W Estes Ave Unit 2N,Chicago,IL,60626,215000,3.0,1.0,Rogers Park,,,1950.0,6,,368.0,Active,,,http://www.redfin.com/IL/Chicago/1711-W-Estes-Ave-60626/unit-2N/home/21865139,MRED,10989485,N,Y,42.011093,-87.672822
MLS Listing,,Condo/Co-op,1316 W Fargo Ave #303,Chicago,IL,60626,230000,2.0,1.5,Rogers Park,1185.0,,1967.0,6,194.0,383.0,Active,,,http://www.redfin.com/IL/Chicago/1316-W-Fargo-Ave-60626/unit-303/home/12566054,MRED,11005145,N,Y,42.0175163,-87.6635705
MLS Listing,,Condo/Co-op,1711 W GREENLEAF Ave Unit G,Chicago,IL,60626,249000,3.0,2.0,Rogers Park,1355.0,,1920.0,8,184.0,313.0,Active,March-7-2021 11:00 AM,March-7-2021 01:00 PM,http://www.redfin.com/IL/Chicago/1711-W-Greenleaf-Ave-60626/unit-G/home/173143486,MRED,11002842,N,Y,42.0099361,-87.6727918
MLS Listing,,Condo/Co-op,1221 W Greenleaf Ave Unit 3N,Chicago,IL,60626,224999,2.0,1.0,Rogers Park,,,1917.0,8,,495.0,Active,March-7-2021 01:00 PM,March-7-2021 02:30 PM,http://www.redfin.com/IL/Chicago/1221-W-Greenleaf-Ave-60626/unit-3N/home/12633022,MRED,10934509,N,Y,42.0100889,-87.6608616
MLS Listing,,Condo/Co-op,7314 N Honore St #307,Chicago,IL,60626,117500,1.0,1.0,Rogers Park,700.0,,1920.0,9,168.0,193.0,Active,,,http://www.redfin.com/IL/Chicago/7314-N-Honore-St-60626/unit-307/home/12590134,MRED,11001799,N,Y,42.0143629,-87.6771202
